# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1859673	1860674	-	BNINGP_01708	rbbA	ATP-binding cassette domain-containing protein	COG:COG1131, COG:JV, RefSeq:WP_013770846.1, SO:0001217, UniParc:UPI00020BD880, UniRef:UniRef100_A0AB38W2R8, UniRef:UniRef50_P32010, UniRef:UniRef90_A0A6C0FKG1
contig_1	cds	1860776	1861753	-	BNINGP_01709	ctaA	Cytochrome oxidase assembly protein	COG:COG1612, COG:H, EC:1.17.99.9, KEGG:K02259, RefSeq:WP_013770847.1, SO:0001217, UniParc:UPI00020BD881, UniRef:UniRef100_A0AB38W0Q6, UniRef:UniRef50_A0A0M0F632, UniRef:UniRef90_A0AB38W0Q6
contig_1	cds	1861826	1862647	-	BNINGP_01710	yadH	Transport permease protein	COG:COG0842, COG:V, RefSeq:WP_013770848.1, SO:0001217, UniParc:UPI00020BD882, UniRef:UniRef100_A0AB38VZ58, UniRef:UniRef50_A0A222XEH9, UniRef:UniRef90_A0A402DM89
contig_1	cds	1862644	1863567	-	BNINGP_01711	rbbA	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA	COG:COG1131, COG:JV, RefSeq:WP_013770849.1, SO:0001217, UniParc:UPI00020BD883, UniRef:UniRef100_A0AB38VZC0, UniRef:UniRef50_A0A0Q0UFP2, UniRef:UniRef90_A0AB38VZC0
contig_1	cds	1863836	1864573	+	BNINGP_01712	sufR	Iron-sulfur cluster biosynthesis transcriptional regulator SufR	COG:COG2345, COG:K, RefSeq:WP_013770850.1, SO:0001217, UniParc:UPI00020BD884, UniRef:UniRef100_A0AB38VZ37, UniRef:UniRef50_A0A4Y3KJ90, UniRef:UniRef90_A0AB38VZ37
contig_1	cds	1864570	1866012	+	BNINGP_01713	sufB	Fe-S cluster assembly protein SufB	COG:COG0719, COG:O, GO:0016226, KEGG:K09014, RefSeq:WP_013770851.1, SO:0001217, UniParc:UPI00020BD90A, UniRef:UniRef100_A0AB38VZW3, UniRef:UniRef50_Q5YTT3, UniRef:UniRef90_A0AB38VZW3
contig_1	cds	1866012	1867313	+	BNINGP_01714	sufD	Fe-S cluster assembly protein SufD	COG:COG0719, COG:O, GO:0016226, KEGG:K09015, RefSeq:WP_013770852.1, SO:0001217, UniParc:UPI00020BD90B, UniRef:UniRef100_A0AB38VZW7, UniRef:UniRef50_N6W5Z1, UniRef:UniRef90_A0A6C0FKW6
contig_1	cds	1867310	1867642	+	BNINGP_01715	nirD	Non-heme iron oxygenase ferredoxin subunit	COG:COG2146, COG:PQ, RefSeq:WP_013770853.1, SO:0001217, UniParc:UPI00020BD90C, UniRef:UniRef100_A0AB38W2T7, UniRef:UniRef50_S3BA97, UniRef:UniRef90_A0A6C0FNM2
contig_1	cds	1867659	1868417	+	BNINGP_01716	sufC	Fe-S cluster assembly ATPase SufC	COG:COG0396, COG:O, GO:0005524, GO:0016226, RefSeq:WP_013770854.1, SO:0001217, UniParc:UPI00020BD90D, UniRef:UniRef100_A0AB38W3T3, UniRef:UniRef50_A0A0H3ECA5, UniRef:UniRef90_A0A0V8SD74
contig_1	cds	1868500	1869852	+	BNINGP_01717	csdA	Cysteine desulfurase	COG:COG0520, COG:E, EC:2.8.1.7, EC:4.4.1.16, KEGG:K11717, RefSeq:WP_013770855.1, SO:0001217, UniParc:UPI00020BD90E, UniRef:UniRef100_F4H8E8, UniRef:UniRef50_A0A852UJB6, UniRef:UniRef90_A0A6C0FI04
contig_1	cds	1869849	1870331	+	BNINGP_01718	sufU	Fe-S cluster assembly sulfur transfer protein SufU	COG:COG0822, COG:O, GO:0005198, GO:0016226, RefSeq:WP_013770856.1, SO:0001217, UniParc:UPI00020BD90F, UniRef:UniRef100_A0AB38W4V6, UniRef:UniRef50_A0A1D9MKG9, UniRef:UniRef90_A0A401V2G7
contig_1	cds	1870328	1870663	+	BNINGP_01719	paaD	MIP18 family-like domain-containing protein	COG:COG2151, COG:O, RefSeq:WP_013770857.1, SO:0001217, UniParc:UPI00020BD910, UniRef:UniRef100_A0AB38W1D5, UniRef:UniRef50_A0A918XFP5, UniRef:UniRef90_A0A510V2W7
contig_1	cds	1870816	1871151	+	BNINGP_01720	padR	Lineage-specific thermal regulator protein	COG:COG1695, COG:K, RefSeq:WP_013770858.1, SO:0001217, UniParc:UPI00020BD911, UniRef:UniRef100_A0AB38W4E5, UniRef:UniRef50_G8SEH9, UniRef:UniRef90_A0AB38W4E5
contig_1	cds	1871155	1872126	+	BNINGP_01721		Integral membrane protein	RefSeq:WP_013770859.1, SO:0001217, UniParc:UPI00020BD912, UniRef:UniRef100_A0AB38VYN3, UniRef:UniRef50_A0A510UXD4, UniRef:UniRef90_A0AB38VYN3
contig_1	cds	1872181	1872702	-	BNINGP_01722		DUF664 domain-containing protein	RefSeq:WP_013770860.1, SO:0001217, UniParc:UPI00020BD913, UniRef:UniRef100_A0AB38VZP3, UniRef:UniRef50_F6FVJ4, UniRef:UniRef90_A0AB38VZP3
contig_1	cds	1872712	1873275	-	BNINGP_01723	yhbS	putative acetyltransferase	COG:COG3153, COG:R, RefSeq:WP_013770861.1, SO:0001217, UniParc:UPI00020BD914, UniRef:UniRef100_A0AB38W2T0, UniRef:UniRef50_A0A402DM78, UniRef:UniRef90_A0AB38W2T0
contig_1	cds	1873392	1874414	-	BNINGP_01724	purR	LacI family transcriptional regulator	COG:COG1609, COG:K, RefSeq:WP_013770862.1, SO:0001217, UniParc:UPI00020BD915, UniRef:UniRef100_A0AB38W0S3, UniRef:UniRef50_C7MC52, UniRef:UniRef90_A0A6C0FFJ8
contig_1	cds	1874747	1878067	+	BNINGP_01725		Endoglucanase C	RefSeq:WP_013770863.1, SO:0001217, UniParc:UPI00020BD916, UniRef:UniRef100_A0AB38VZ69, UniRef:UniRef50_D5UL32, UniRef:UniRef90_A0AB38VZ69
contig_1	cds	1878159	1879046	-	BNINGP_01726	ypfJ	putative metalloprotease	COG:COG2321, COG:R, KEGG:K07054, RefSeq:WP_013770864.1, SO:0001217, UniParc:UPI00020BD917, UniRef:UniRef100_A0AB38VZC9, UniRef:UniRef50_A0A1A3H8T0, UniRef:UniRef90_A0AB38VZC9
contig_1	cds	1879176	1879823	-	BNINGP_01727	bioN	Energy-coupling factor transporter transmembrane protein BioN	COG:COG0619, COG:H, RefSeq:WP_013770865.1, SO:0001217, UniParc:UPI00020BD918, UniRef:UniRef100_A0AB38VZ59, UniRef:UniRef50_A0A511J5W8, UniRef:UniRef90_A0AB38VZ59
contig_1	cds	1879820	1880539	-	BNINGP_01728	bioM	Biotin transport ATP-binding protein BioM	COG:COG1122, COG:PR, RefSeq:WP_013770866.1, SO:0001217, UniParc:UPI00020BD919, UniRef:UniRef100_A0AB38VZX7, UniRef:UniRef50_A0A0B6F415, UniRef:UniRef90_A0AB38VZX7
contig_1	cds	1880553	1881179	-	BNINGP_01729	bioY	Biotin ECF transporter S component BioY	COG:COG1268, COG:H, KEGG:K03523, RefSeq:WP_013770867.1, SO:0001217, UniParc:UPI00020BD91A, UniRef:UniRef100_A0AB38VZY4, UniRef:UniRef50_A0A0V8SDA0, UniRef:UniRef90_A0AB38VZY4
contig_1	cds	1881315	1882913	+	BNINGP_01730	abc-f	ribosomal protection-like ABC-F family protein	COG:COG0488, COG:R, GO:0003677, GO:0005524, GO:0016887, RefSeq:WP_013770868.1, SO:0001217, UniParc:UPI00020BD91B, UniRef:UniRef100_A0AB38W2V4, UniRef:UniRef50_F8E2K2, UniRef:UniRef90_A0A6C0FI12
contig_1	cds	1882897	1883838	-	BNINGP_01731	shy1	Uncharacterized conserved protein	COG:COG3346, COG:O, KEGG:K14998, RefSeq:WP_013770869.1, SO:0001217, UniParc:UPI00020BD91C, UniRef:UniRef100_A0AB38W3U4, UniRef:UniRef50_A0A0V8SDA9, UniRef:UniRef90_A0AB38W3U4
contig_1	cds	1883835	1884077	-	BNINGP_01732		Acetone carboxylase	RefSeq:WP_013770870.1, SO:0001217, UniParc:UPI00020BD91D, UniRef:UniRef100_A0AB38VYR3, UniRef:UniRef50_A0AA52FHB2, UniRef:UniRef90_A0AB38VYR3
contig_1	cds	1884074	1884373	-	BNINGP_01733		DUF3099 domain-containing protein	SO:0001217, UniParc:UPI0005A2CB94, UniRef:UniRef100_A0AB38W4W9, UniRef:UniRef50_A0A0T0MFS3, UniRef:UniRef90_F4H8G4
contig_1	cds	1884567	1885310	+	BNINGP_01734	fabG	Beta-ketoacyl-ACP reductase	COG:COG1028, COG:I, RefSeq:WP_013770872.1, SO:0001217, UniParc:UPI00020BD91F, UniRef:UniRef100_A0AB38W1F0, UniRef:UniRef50_P9WGT3, UniRef:UniRef90_A0A6C0FSN5
contig_1	cds	1885364	1886134	+	BNINGP_01735	fabI	enoyl-ACP reductase FabI	COG:COG0623, COG:I, EC:1.3.1.118, EC:1.3.1.9, GO:0004318, GO:0006633, KEGG:K11611, RefSeq:WP_013770873.1, SO:0001217, UniParc:UPI00020BD920, UniRef:UniRef100_A0AB38W4G1, UniRef:UniRef50_D6ZBK6, UniRef:UniRef90_A0A6C0FFK6
contig_1	cds	1886150	1886683	+	BNINGP_01736	sixA	Phosphohistidine phosphatase	COG:COG2062, COG:T, RefSeq:WP_013770874.1, SO:0001217, UniParc:UPI00020BD921, UniRef:UniRef100_A0AB38VYN8, UniRef:UniRef50_A0A5P9Q9I3, UniRef:UniRef90_A0AB38VYN8
contig_1	cds	1886771	1887466	-	BNINGP_01737	serB	phosphoserine phosphatase SerB	COG:COG0560, COG:E, EC:3.1.3.3, GO:0006564, GO:0036424, KEGG:K01079, RefSeq:WP_013770875.1, SO:0001217, UniParc:UPI00020BD922, UniRef:UniRef100_A0AB38VZR3, UniRef:UniRef50_A0A5P8FRZ6, UniRef:UniRef90_A0AB38VZR3
contig_1	cds	1887618	1888859	-	BNINGP_01738	glgC	glucose-1-phosphate adenylyltransferase	COG:COG0448, COG:G, EC:2.7.7.27, GO:0005978, GO:0008878, KEGG:K00975, RefSeq:WP_013770876.1, SO:0001217, UniParc:UPI00020BD923, UniRef:UniRef100_A0AB38W2U5, UniRef:UniRef50_B1MLL3, UniRef:UniRef90_F8A7K1
contig_1	cds	1888969	1890195	+	BNINGP_01739	rfaB	D-inositol 3-phosphate glycosyltransferase	COG:COG0438, COG:M, EC:2.4.1.342, KEGG:K16148, RefSeq:WP_013770877.1, SO:0001217, UniParc:UPI00020BD924, UniRef:UniRef100_A0AB38W0T7, UniRef:UniRef50_A0A2X4X167, UniRef:UniRef90_A0A6C0FNP1
contig_1	cds	1890246	1891016	-	BNINGP_01740		DUF2470 domain-containing protein	RefSeq:WP_013770878.1, SO:0001217, UniParc:UPI00020BD925, UniRef:UniRef100_A0AB38VZ85, UniRef:UniRef50_A0A4P7SHU9, UniRef:UniRef90_A0A6C0FJL1
contig_1	cds	1891129	1891917	+	BNINGP_01741	modF	Iron ABC transporter ATP-binding protein	COG:COG1119, COG:P, RefSeq:WP_013770879.1, SO:0001217, UniParc:UPI00020BD926, UniRef:UniRef100_A0AB38VZE6, UniRef:UniRef50_A0A7K0BWF0, UniRef:UniRef90_A0A402DM59
contig_1	cds	1892051	1892521	+	BNINGP_01742	ybbJ	Membrane protein	COG:COG1585, COG:O, RefSeq:WP_013770880.1, SO:0001217, UniParc:UPI00020BD927, UniRef:UniRef100_A0AB38VZ75, UniRef:UniRef50_A0A1M3EI85, UniRef:UniRef90_A0A402DM52
contig_1	cds	1892571	1893746	+	BNINGP_01743	hflC	Band 7 domain-containing protein	COG:COG0330, COG:O, RefSeq:WP_013770881.1, SO:0001217, UniParc:UPI00020BD928, UniRef:UniRef100_A0AB38VZZ3, UniRef:UniRef50_A0A402DM44, UniRef:UniRef90_A0A401V2H1
contig_1	cds	1893944	1895689	+	BNINGP_01744	mdlB	ABC transporter ATP-binding protein	COG:COG1132, COG:V, RefSeq:WP_013770882.1, SO:0001217, UniParc:UPI00020BD929, UniRef:UniRef100_A0AB38VZZ4, UniRef:UniRef50_A0A221W1C6, UniRef:UniRef90_A0A6C0FJG7
contig_1	cds	1895686	1897704	+	BNINGP_01745	mdlB	ABC transporter related protein	COG:COG1132, COG:V, RefSeq:WP_013770883.1, SO:0001217, UniParc:UPI00020BD92A, UniRef:UniRef100_F4H8H6, UniRef:UniRef50_Q73X10, UniRef:UniRef90_F4H8H6
contig_1	cds	1897787	1898680	+	BNINGP_01746	fabG	SDR family oxidoreductase	COG:COG1028, COG:I, RefSeq:WP_013770884.1, SO:0001217, UniParc:UPI00020BD92B, UniRef:UniRef100_A0AB38W3V6, UniRef:UniRef50_G8S3M9, UniRef:UniRef90_A0A6C0FFL5
contig_1	cds	1898800	1900062	+	BNINGP_01747	fucP	Major Facilitator Superfamily	COG:COG0738, COG:G, RefSeq:WP_013770885.1, SO:0001217, UniParc:UPI00020BD92C, UniRef:UniRef100_A0AB38VYR6, UniRef:UniRef50_A0A510UVF7, UniRef:UniRef90_A0AB38VYR6
contig_1	cds	1900090	1900341	+	BNINGP_01748		hypothetical protein	RefSeq:WP_013770886.1, SO:0001217, UniParc:UPI00020BD92D, UniRef:UniRef100_A0AB38W4X8, UniRef:UniRef50_A0AB38W4X8, UniRef:UniRef90_A0AB38W4X8
contig_1	cds	1900401	1901690	+	BNINGP_01749	xynA	Endo-1,4-beta-xylanase Z	COG:COG3693, COG:G, EC:3.2.1.8, KEGG:K01181, RefSeq:WP_013770887.1, SO:0001217, UniParc:UPI00020BD92E, UniRef:UniRef100_A0AB38W1G7, UniRef:UniRef50_A0A3N4ZPL1, UniRef:UniRef90_A0AB38W1G7
contig_1	cds	1901748	1902590	+	BNINGP_01750	spoU	rRNA methyltransferase	COG:COG0566, COG:J, RefSeq:WP_013770888.1, SO:0001217, UniParc:UPI00020BD9C6, UniRef:UniRef100_A0AB38W4H2, UniRef:UniRef50_G9PNA1, UniRef:UniRef90_A0A919P3I8
contig_1	cds	1902594	1904612	-	BNINGP_01751	ygcG	DUF477 domain-containing protein	COG:COG1512, COG:S, RefSeq:WP_013770889.1, SO:0001217, UniParc:UPI00020BD9C7, UniRef:UniRef100_A0AB38VYQ6, UniRef:UniRef50_A0A511YXM4, UniRef:UniRef90_A0AB38VYQ6
contig_1	cds	1904891	1905451	+	BNINGP_01752		DUF4259 domain-containing protein	RefSeq:WP_126297699.1, SO:0001217, UniParc:UPI0003088F7E, UniRef:UniRef100_A0AB38VZS5, UniRef:UniRef50_A0A6C0FI32, UniRef:UniRef90_A0AB38VZS5
contig_1	cds	1905616	1906740	+	BNINGP_01753	ubiG	3-demethylubiquinone-9 3-methyltransferase	COG:COG2227, COG:H, RefSeq:WP_013770890.1, SO:0001217, UniParc:UPI00020BD9C8, UniRef:UniRef100_A0AB38W2V7, UniRef:UniRef50_A0A402DM42, UniRef:UniRef90_A0AB38W2V7
contig_1	cds	1906722	1909760	-	BNINGP_01754		Transcriptional regulator, winged helix family	COG:COG3903, COG:R, KEGG:K22894, RefSeq:WP_013770891.1, SO:0001217, UniParc:UPI00020BD9C9, UniRef:UniRef100_F4H8I4, UniRef:UniRef50_A0A919PCP9, UniRef:UniRef90_F4H8I4
contig_1	cds	1909872	1910447	-	BNINGP_01755	ebsC	Uncharacterized conserved protein	COG:COG2606, COG:J, SO:0001217, UniParc:UPI00020BD9CA, UniRef:UniRef100_A0AB38VZ97, UniRef:UniRef50_A0A7J9V0C2, UniRef:UniRef90_A0AB38VZ97
contig_1	cds	1910444	1910983	-	BNINGP_01756	ybhB	Kinase inhibitor protein	COG:COG1881, COG:R, RefSeq:WP_013770893.1, SO:0001217, UniParc:UPI00020BD9CB, UniRef:UniRef100_A0AB38VZG6, UniRef:UniRef50_A0A401V3X1, UniRef:UniRef90_A0AB38VZG6
contig_1	cds	1911154	1912116	+	BNINGP_01757		Recombinase A	RefSeq:WP_013770894.1, SO:0001217, UniParc:UPI00020BD9CC, UniRef:UniRef100_A0AB38VZ88, UniRef:UniRef50_A0A927IPE5, UniRef:UniRef90_A0AB38VZ88
contig_1	cds	1912121	1914097	+	BNINGP_01758	dinP	DNA polymerase IV	COG:COG0389, COG:L, KEGG:K14161, RefSeq:WP_013770895.1, SO:0001217, UniParc:UPI00020BD9CD, UniRef:UniRef100_A0AB38W014, UniRef:UniRef50_D5UFD7, UniRef:UniRef90_A0AB38W014
contig_1	cds	1914090	1917668	+	BNINGP_01759	dnaE	Error-prone DNA polymerase	COG:COG0587, COG:L, RefSeq:WP_013770896.1, SO:0001217, UniParc:UPI00020BD9CE, UniRef:UniRef100_A0AB38W017, UniRef:UniRef50_Q6A780, UniRef:UniRef90_A0A401UYI8
contig_1	cds	1917748	1918632	+	BNINGP_01760	dapA	Dihydrodipicolinate synthase	COG:COG0329, COG:EM, RefSeq:WP_013770897.1, SO:0001217, UniParc:UPI00020BD9CF, UniRef:UniRef100_A0AB38W2Y4, UniRef:UniRef50_A0A511FA63, UniRef:UniRef90_A0AB38W2Y4
contig_1	cds	1918641	1919870	-	BNINGP_01761	perM	AI-2E family transporter	COG:COG0628, COG:R, RefSeq:WP_013770898.1, SO:0001217, UniParc:UPI00020BD9D0, UniRef:UniRef100_A0AB38W3X1, UniRef:UniRef50_F6FTR2, UniRef:UniRef90_A0A401UYI1
contig_1	tRNA	1920026	1920108	+	BNINGP_01762	trnL	tRNA-Leu(gag)	SO:0000264
contig_1	cds	1920219	1920698	-	BNINGP_01763		hypothetical protein	RefSeq:WP_013770899.1, SO:0001217, UniParc:UPI00020BD9D1, UniRef:UniRef100_A0AB38VYT2, UniRef:UniRef50_A0A0Q7AVH9, UniRef:UniRef90_A0AB38VYT2
contig_1	cds	1920862	1921983	-	BNINGP_01764	pGRP	Polar organelle development protein	COG:COG3409, COG:M, RefSeq:WP_013770900.1, SO:0001217, UniParc:UPI00020BD9D2, UniRef:UniRef100_A0AB38W4Z0, UniRef:UniRef50_A0A4R6G835, UniRef:UniRef90_A0AB38W4Z0
contig_1	cds	1922193	1922606	-	BNINGP_01765		hypothetical protein	RefSeq:WP_013770901.1, SO:0001217, UniParc:UPI00020BD9D3, UniRef:UniRef100_A0AB38W1I2, UniRef:UniRef50_A0AB38W1I2, UniRef:UniRef90_A0AB38W1I2
contig_1	cds	1923428	1926118	-	BNINGP_01766	xynB	Beta-xylosidase	COG:COG3664, COG:G, RefSeq:WP_013770902.1, SO:0001217, UniParc:UPI00020BD9D4, UniRef:UniRef100_A0AB38W4I8, UniRef:UniRef50_A0A919P4Z1, UniRef:UniRef90_A0AB38W4I8
contig_1	cds	1926115	1927749	-	BNINGP_01767	xynB2	Beta-xylosidase	COG:COG3507, COG:G, RefSeq:WP_013770903.1, SO:0001217, UniParc:UPI00020BD9D5, UniRef:UniRef100_A0AB38VYS4, UniRef:UniRef50_A0A222X6P1, UniRef:UniRef90_A0AB38VYS4
contig_1	cds	1927746	1929290	-	BNINGP_01768	abfA	non-reducing end alpha-L-arabinofuranosidase	COG:COG3534, COG:G, RefSeq:WP_013770904.1, SO:0001217, UniParc:UPI00020BD9D6, UniRef:UniRef100_A0AB38VZT9, UniRef:UniRef50_Q59219, UniRef:UniRef90_A0A401UYM2
contig_1	cds	1929355	1930359	-	BNINGP_01769	purR	LacI family transcriptional regulator	COG:COG1609, COG:K, RefSeq:WP_013770905.1, SO:0001217, UniParc:UPI00020BD9D7, UniRef:UniRef100_A0AB38W2X4, UniRef:UniRef50_A0A161I8M9, UniRef:UniRef90_A0A511Z1W6
contig_1	cds	1930727	1932439	+	BNINGP_01770	ugpB	ABC transporter substrate-binding protein	COG:COG1653, COG:G, RefSeq:WP_013770906.1, SO:0001217, UniParc:UPI00020BD9D8, UniRef:UniRef100_A0AB38W0X4, UniRef:UniRef50_A0A971VL28, UniRef:UniRef90_A0A4Y3KJ18
contig_1	cds	1932531	1933583	+	BNINGP_01771	lplB	Sugar ABC transporter permease	COG:COG4209, COG:G, KEGG:K17319, RefSeq:WP_013770907.1, SO:0001217, UniParc:UPI00020BD9D9, UniRef:UniRef100_A0AB38VZB2, UniRef:UniRef50_A0A810NT79, UniRef:UniRef90_A0A510UVF1
contig_1	cds	1933593	1934555	+	BNINGP_01772	ugpE	Carbohydrate ABC transporter permease	COG:COG0395, COG:G, KEGG:K17320, RefSeq:WP_013770908.1, SO:0001217, UniParc:UPI00020BD9DA, UniRef:UniRef100_A0AB38VZH6, UniRef:UniRef50_F3M6U2, UniRef:UniRef90_A0A6C0FJI5
contig_1	cds	1934702	1935256	+	BNINGP_01773		putative integral membrane protein	RefSeq:WP_013770909.1, SO:0001217, UniParc:UPI00020BD9DB, UniRef:UniRef100_A0AB38VZA1, UniRef:UniRef50_A0A9X0LBE3, UniRef:UniRef90_A0AB38VZA1
contig_1	cds	1935312	1937351	+	BNINGP_01774		Right handed beta helix domain-containing protein	RefSeq:WP_013770910.1, SO:0001217, UniParc:UPI00020BD9DC, UniRef:UniRef100_A0AB38W032, UniRef:UniRef50_A0A511Z1Z1, UniRef:UniRef90_A0A4Y3KG58
contig_1	cds	1937485	1937682	-	BNINGP_01775		DUF3180 domain-containing protein	RefSeq:WP_013770911.1, SO:0001217, UniParc:UPI00020BD9DD, UniRef:UniRef100_A0AB38W031, UniRef:UniRef50_A0A7Y6A7B1, UniRef:UniRef90_A0AB38W031
contig_1	cds	1938086	1939582	-	BNINGP_01776		Endoglucanase E	RefSeq:WP_013770912.1, SO:0001217, UniParc:UPI00020BD9DE, UniRef:UniRef100_A0AB38W302, UniRef:UniRef50_A0A402DTB0, UniRef:UniRef90_A0AB38W302
contig_1	cds	1939779	1940195	-	BNINGP_01777		Bacterial Ig-like domain-containing protein	RefSeq:WP_013770913.1, SO:0001217, UniParc:UPI00020BD9DF, UniRef:UniRef100_A0AB38W3Y6, UniRef:UniRef50_A0A919U6I2, UniRef:UniRef90_A0AB38W3Y6
contig_1	cds	1940371	1941843	+	BNINGP_01778		DUF3375 domain-containing protein	RefSeq:WP_013770914.1, SO:0001217, UniParc:UPI00020BD9E0, UniRef:UniRef100_A0AB38VYV0, UniRef:UniRef50_A0A1I1ALC6, UniRef:UniRef90_A0AB38VYV0
contig_1	cds	1941836	1942660	+	BNINGP_01779		DUF4194 domain-containing protein	RefSeq:WP_013770915.1, SO:0001217, UniParc:UPI00020BD9E1, UniRef:UniRef100_A0AB38W503, UniRef:UniRef50_A0A1M6J8F8, UniRef:UniRef90_A0AB38W503
contig_1	cds	1942657	1946013	+	BNINGP_01780		Uncharacterized protein conserved in bacteria	COG:COG4913, COG:S, RefSeq:WP_013770916.1, SO:0001217, UniParc:UPI00020BDA77, UniRef:UniRef100_A0AB38W1J4, UniRef:UniRef50_A0A401UYV3, UniRef:UniRef90_A0AB38W1J4
contig_1	cds	1946205	1946750	+	BNINGP_01781		Aerotaxis receptor	RefSeq:WP_013770917.1, SO:0001217, UniParc:UPI00020BDA78, UniRef:UniRef100_A0AB38W4J9, UniRef:UniRef50_A0A0U5MDK9, UniRef:UniRef90_A0AB38W4J9
contig_1	cds	1946747	1947631	+	BNINGP_01782	bdlA	Chemotaxis regulator BdlA	COG:COG0840, COG:T, RefSeq:WP_013770918.1, SO:0001217, UniParc:UPI00020BDA79, UniRef:UniRef100_A0AB38VYU4, UniRef:UniRef50_A0A4Y3KLY1, UniRef:UniRef90_A0AB38VYU4
contig_1	cds	1947654	1948382	-	BNINGP_01783	ubiG	Tellurite resistance protein TehB	COG:COG2227, COG:H, SO:0001217, UniParc:UPI00020BDA7A, UniRef:UniRef100_A0AB38VZV5, UniRef:UniRef50_A0A168FLU9, UniRef:UniRef90_A0AB38VZV5
contig_1	cds	1948467	1948862	+	BNINGP_01784		Uncharacterized conserved protein	RefSeq:WP_013770920.1, SO:0001217, UniParc:UPI00020BDA7B, UniRef:UniRef100_A0AB38W2Y9, UniRef:UniRef50_A0A402DTD6, UniRef:UniRef90_A0AB38W2Y9
contig_1	cds	1948874	1949263	+	BNINGP_01785	yjbR	Uncharacterized protein conserved in bacteria	COG:COG3801, COG:K, RefSeq:WP_013770921.1, SO:0001217, UniParc:UPI00020BDA7C, UniRef:UniRef100_A0AB38W0Z0, UniRef:UniRef50_A0A1W2FG28, UniRef:UniRef90_A0AB38W0Z0
contig_1	cds	1949440	1950906	+	BNINGP_01786	potE	Putrescine importer PuuP	COG:COG0531, COG:E, RefSeq:WP_013770922.1, SO:0001217, UniParc:UPI00020BDA7D, UniRef:UniRef100_A0AB38VZC7, UniRef:UniRef50_A0A4R8SFV4, UniRef:UniRef90_A0AB38VZC7
contig_1	cds	1950903	1951793	+	BNINGP_01787	uspA	Universal stress protein family	COG:COG0589, COG:T, RefSeq:WP_013770923.1, SO:0001217, UniParc:UPI00020BDA7E, UniRef:UniRef100_A0AB38VZJ6, UniRef:UniRef50_A0A0Q7MLM1, UniRef:UniRef90_A0AB38VZJ6
contig_1	cds	1951925	1952521	+	BNINGP_01788		hypothetical protein	RefSeq:WP_013770924.1, SO:0001217, UniParc:UPI00020BDA7F, UniRef:UniRef100_A0AB38VZB4, UniRef:UniRef50_A0AB38VZB4, UniRef:UniRef90_A0AB38VZB4
contig_1	cds	1952763	1954295	-	BNINGP_01789	cDC9	ATP-dependent DNA ligase	COG:COG1793, COG:L, EC:6.5.1.1, GO:0003677, GO:0003910, GO:0005524, GO:0006281, GO:0006310, GO:0071897, RefSeq:WP_013770925.1, SO:0001217, UniParc:UPI00020BDA80, UniRef:UniRef100_A0AB38W047, UniRef:UniRef50_A0A7U9L460, UniRef:UniRef90_A0AB38W047
contig_1	cds	1954514	1954987	-	BNINGP_01790		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxy late synthase	SO:0001217, UniParc:UPI0002DCFD3E, UniRef:UniRef100_A0AB38W050, UniRef:UniRef50_A0AB38W050, UniRef:UniRef90_A0AB38W050
contig_1	cds	1955294	1956334	-	BNINGP_01791		Peptidase M10 metallopeptidase domain-containing protein	RefSeq:WP_013770926.1, SO:0001217, UniParc:UPI00020BDA81, UniRef:UniRef100_A0AB38W321, UniRef:UniRef50_A0A402DRD1, UniRef:UniRef90_A0AB38W321
contig_1	cds	1956456	1957226	-	BNINGP_01792		Fructosamine-3-kinase	RefSeq:WP_013770927.1, SO:0001217, UniParc:UPI00020BDA82, UniRef:UniRef100_A0AB38W401, UniRef:UniRef50_Q743P0, UniRef:UniRef90_A0AB38W401
contig_1	cds	1957416	1958537	+	BNINGP_01793	ald	alanine dehydrogenase	COG:COG0686, COG:E, EC:1.4.1.1, GO:0000286, GO:0042853, KEGG:K00259, RefSeq:WP_013770928.1, SO:0001217, UniParc:UPI00020BDA83, UniRef:UniRef100_A0AB38VYX1, UniRef:UniRef50_P9WQB1, UniRef:UniRef90_A0AB38VYX1
contig_1	cds	1958635	1959684	+	BNINGP_01794	wcaG	NADH-flavin reductase	COG:COG0451, COG:M, RefSeq:WP_013770929.1, SO:0001217, UniParc:UPI00020BDA84, UniRef:UniRef100_A0AB38W506, UniRef:UniRef50_A0A0T0MFT0, UniRef:UniRef90_A0AB38W506
contig_1	cds	1959735	1961825	+	BNINGP_01795	dcp	Peptidyl-dipeptidase dcp	COG:COG0339, COG:O, EC:3.4.15.5, KEGG:K01284, RefSeq:WP_013770930.1, SO:0001217, UniParc:UPI00020BDA85, UniRef:UniRef100_A0AB38W1K1, UniRef:UniRef50_A0A161XBW8, UniRef:UniRef90_A0AB38W1K1
